,,PlusMinus,PlusMinus,GameID,Seconds
,,mean,std,count,mean
player,HomeAway,,,,
Aaron Gordon,Away,-2.8636363636363638,12.139253348598993,22,654.6363636363636
Aaron Gordon,Home,0.4,11.81453906563152,25,606.28
Abdel Nader,Away,-3.4782608695652173,6.754591470167071,23,157.69565217391303
Abdel Nader,Home,-0.6923076923076923,7.877914601056453,26,162.30769230769232
Adreian Payne,Away,-3.6666666666666665,15.821925715074425,3,169.66666666666666
Adreian Payne,Home,-1.5,0.7071067811865476,2,113.0
Al Horford,Away,2.9473684210526314,11.467810103210645,38,599.4473684210526
Al Horford,Home,3.95,10.570762774796608,40,610.9
Al-Farouq Aminu,Away,3.393939393939394,13.451160251859768,33,580.1212121212121
Al-Farouq Aminu,Home,2.71875,12.967041035864986,32,564.53125
Alex Caruso,Away,2.0,8.135220844071672,12,213.66666666666666
Alex Caruso,Home,0.8571428571428571,12.11315695549973,21,301.3333333333333
Andre Ingram,Away,23.0,,1,773.0
Andre Ingram,Home,-4.0,,1,510.0
Andrew Bogut,Away,-0.18181818181818182,7.480884731342702,11,136.45454545454547
Andrew Bogut,Home,-1.8181818181818181,6.030226891555273,11,146.8181818181818
Andrew Harrison,Away,-0.7916666666666666,10.8986603351719,24,405.7083333333333
Andrew Harrison,Home,-6.620689655172414,7.8894766850870415,29,414.13793103448273
Antonio Blakeney,Away,-0.2727272727272727,9.220530452104251,11,277.72727272727275
Antonio Blakeney,Home,-0.3333333333333333,7.633260552782583,6,355.6666666666667
Aron Baynes,Away,-0.075,8.573625328998887,40,317.75
Aron Baynes,Home,3.108695652173913,9.065755495562076,46,328.89130434782606
Arron Afflalo,Away,-0.7727272727272727,7.077340219937472,22,245.22727272727272
Arron Afflalo,Home,-3.1818181818181817,11.265777776866935,22,225.3181818181818
Bam Adebayo,Away,-0.23529411764705882,8.634177413502872,34,351.55882352941177
Bam Adebayo,Home,-0.6774193548387096,13.84289732865244,31,366.16129032258067
Ben McLemore,Away,-7.551724137931035,8.858354438029316,29,368.62068965517244
Ben McLemore,Home,-4.375,10.341190327583394,24,287.7916666666667
Bismack Biyombo,Away,-5.676470588235294,8.84451752194988,34,309.5882352941176
Bismack Biyombo,Home,-4.5588235294117645,7.504306547296241,34,320.8529411764706
Bobby Portis,Away,-0.5294117647058824,11.871114149844795,34,423.2647058823529
Bobby Portis,Home,-1.0,13.908793817385657,34,426.11764705882354
Brandan Wright,Away,-1.7692307692307692,6.313396420230109,13,226.84615384615384
Brandan Wright,Home,3.3846153846153846,5.694126528544736,13,207.30769230769232
Brandon Ingram,Away,-5.888888888888889,11.917451112785864,27,628.4074074074074
Brandon Ingram,Home,2.814814814814815,12.700808687266386,27,579.6296296296297
Brandon Jennings,Away,-3.888888888888889,8.146232939899956,9,280.55555555555554
Brandon Jennings,Home,-4.75,6.849574196011505,4,183.0
Briante Weber,Away,-12.5,20.506096654409877,2,419.5
Briante Weber,Home,-6.0,1.4142135623730951,2,333.5
Brice Johnson,Away,-4.5,16.232683080747925,6,120.5
Brice Johnson,Home,-5.666666666666667,6.429100507328637,3,89.33333333333333
Brook Lopez,Away,-1.4516129032258065,9.601523176654212,31,459.741935483871
Brook Lopez,Home,0.4166666666666667,10.374074829662092,36,423.6666666666667
CJ McCollum,Away,-1.5405405405405406,12.798859746509091,37,698.1081081081081
CJ McCollum,Home,3.8461538461538463,12.105976039561837,39,697.5897435897435
Caleb Swanigan,Away,3.0,8.259674462242579,10,121.6
Caleb Swanigan,Home,-1.8125,7.7047063539112255,16,122.5625
Cameron Payne,Away,-4.25,15.351191840019814,12,384.0
Cameron Payne,Home,-0.6363636363636364,10.50973574618056,11,448.90909090909093
Chandler Parsons,Away,-4.230769230769231,9.653616301278381,13,341.53846153846155
Chandler Parsons,Home,-1.5,11.0,20,358.15
Channing Frye,Away,3.0,4.242640687119285,2,239.0
Channing Frye,Home,1.5,7.816648898345121,6,337.8333333333333
Cody Zeller,Away,1.2,8.486964794823377,15,345.46666666666664
Cody Zeller,Home,0.23076923076923078,10.150154729147777,13,365.7692307692308
Corey Brewer,Away,-0.5833333333333334,8.742284382922124,24,248.125
Corey Brewer,Home,-2.8,9.300537618869138,25,231.16
Cristiano Felicio,Away,-6.555555555555555,10.016652800877813,27,302.74074074074076
Cristiano Felicio,Home,-5.695652173913044,10.877143603190449,23,307.7391304347826
D.J. Augustin,Away,-3.0,9.783871316152645,30,395.9
D.J. Augustin,Home,-1.3636363636363635,12.241880425965462,33,435.72727272727275
D.J. Wilson,Away,-2.1,3.3813212407775355,10,56.7
D.J. Wilson,Home,-2.875,3.48209706929603,8,59.875
Damian Lillard,Away,2.75,13.212896925401724,32,687.3125
Damian Lillard,Home,5.945945945945946,10.824216538099359,37,694.3513513513514
Daniel Theis,Away,-1.1666666666666667,6.431354355077918,24,272.1666666666667
Daniel Theis,Home,1.1290322580645162,8.040488938217091,31,247.2258064516129
David Nwaba,Away,-4.827586206896552,9.580743206771,29,419.82758620689657
David Nwaba,Home,-2.176470588235294,11.925197636975536,34,432.8529411764706
DeAndre Liggins,Away,-4.666666666666667,10.333822080328208,12,292.6666666666667
DeAndre Liggins,Home,-1.8823529411764706,7.80130079651125,17,300.4117647058824
Denzel Valentine,Away,-5.571428571428571,11.912143369850178,35,491.62857142857143
Denzel Valentine,Home,-1.6388888888888888,10.688185140018,36,517.3055555555555
Derrick Jones Jr.,Away,-0.5,4.08656334834051,6,407.3333333333333
Derrick Jones Jr.,Home,-3.5,5.357238094391549,6,184.0
Derrick Walton Jr.,Away,0.125,4.086126352846737,8,122.125
Derrick Walton Jr.,Home,-5.5,7.092249290598858,6,260.5
Derrick Williams,Home,1.0,,1,0.0
Deyonta Davis,Away,-4.928571428571429,11.553189623484524,28,287.39285714285717
Deyonta Davis,Home,-0.3548387096774194,7.222872868403423,31,246.16129032258064
Dillon Brooks,Away,-6.552631578947368,8.670226682472745,38,512.1052631578947
Dillon Brooks,Home,0.775,10.413225072486256,40,512.725
Dion Waiters,Away,-0.35714285714285715,11.304234352034387,14,552.7142857142857
Dion Waiters,Home,-5.25,10.01022204821379,12,561.8333333333334
Dwayne Bacon,Away,-0.6086956521739131,6.597100812511113,23,247.65217391304347
Dwayne Bacon,Home,1.3478260869565217,10.956976588839616,23,266.30434782608694
Dwight Howard,Away,-0.7222222222222222,12.318652781420798,36,571.6944444444445
Dwight Howard,Home,2.7058823529411766,11.897362610118632,34,578.5
Dwyane Wade,Away,-2.0,10.593499054713803,10,404.9
Dwyane Wade,Home,0.0,14.957081457098699,15,355.6666666666667
Ed Davis,Away,-0.5714285714285714,9.980232563262577,35,327.34285714285716
Ed Davis,Home,2.8684210526315788,7.9735069859981325,38,355.5263157894737
Elfrid Payton,Away,-5.7,10.260296497203495,20,563.3
Elfrid Payton,Home,-4.3125,9.307479071513761,16,555.9375
Eric Bledsoe,Away,3.5675675675675675,11.164279696475772,37,593.2972972972973
Eric Bledsoe,Home,2.5675675675675675,11.36402838526643,37,592.7837837837837
Evan Fournier,Away,-2.6,12.079597123524719,25,619.56
Evan Fournier,Home,-2.380952380952381,12.749416419884442,21,648.6666666666666
Evan Turner,Away,-1.3823529411764706,13.484030298237208,34,488.3529411764706
Evan Turner,Home,1.0,10.973652656776547,39,468.0769230769231
Frank Kaminsky,Away,-2.25,12.977728174508378,36,443.97222222222223
Frank Kaminsky,Home,-0.45454545454545453,10.779294124300618,33,435.3939393939394
Gary Payton II,Away,0.07692307692307693,8.96717661308488,13,173.46153846153845
Gary Payton II,Home,2.125,8.374067112222114,8,235.625
Georgios Papagiannis,Away,15.0,,1,46.0
Giannis Antetokounmpo,Away,1.6216216216216217,12.329619601574072,37,702.6756756756756
Giannis Antetokounmpo,Home,2.575,11.823244164107523,40,688.725
Goran Dragic,Away,-2.176470588235294,11.500910604883988,34,566.4117647058823
Goran Dragic,Home,1.5675675675675675,12.986190401389516,37,583.4864864864865
Gordon Hayward,Away,3.0,,1,84.0
Greg Monroe,Away,-4.722222222222222,10.531775759747013,18,310.6111111111111
Greg Monroe,Home,-2.75,4.959838707054898,16,274.0625
Guerschon Yabusele,Away,-0.4444444444444444,4.501270699313332,18,93.94444444444444
Guerschon Yabusele,Home,0.35,5.050013027601747,20,102.35
Hassan Whiteside,Away,-2.7857142857142856,9.538837349982334,28,423.7857142857143
Hassan Whiteside,Home,-0.037037037037037035,9.221552853887301,27,431.8888888888889
Isaiah Thomas,Away,-1.4444444444444444,7.17828515578601,9,436.8888888888889
Isaiah Thomas,Home,2.3333333333333335,15.214028613968972,6,508.0
Ivan Rabb,Away,-5.444444444444445,8.535202001277671,18,302.3333333333333
Ivan Rabb,Home,-0.6875,5.629905268593187,16,227.0625
Ivica Zubac,Away,-0.5,5.033222956847166,16,150.5625
Ivica Zubac,Home,0.34782608695652173,7.62536851957258,23,158.17391304347825
JaMychal Green,Away,-9.12,9.82479855603496,25,496.44
JaMychal Green,Home,-0.07407407407407407,10.144820299905707,27,510.44444444444446
Jabari Bird,Away,3.1666666666666665,6.306081720582652,6,82.5
Jabari Bird,Home,-2.2,8.899438184514796,5,325.2
Jabari Parker,Away,-4.421052631578948,11.44220156299421,19,415.94736842105266
Jabari Parker,Home,1.0625,9.29852138783366,16,455.25
Jake Layman,Away,1.1176470588235294,5.829690739451541,17,93.82352941176471
Jake Layman,Home,-2.7142857142857144,4.103067734654746,14,67.78571428571429
Jamel Artis,Away,4.0,12.884098726725126,5,384.2
Jamel Artis,Home,-3.4444444444444446,11.587828863845797,9,301.22222222222223
James Ennis III,Away,-2.7142857142857144,12.22351364028714,21,419.0
James Ennis III,Home,-3.272727272727273,10.660035817780523,22,360.6818181818182
James Johnson,Away,-1.8285714285714285,10.277003781389256,35,492.7142857142857
James Johnson,Home,1.457142857142857,11.062237985312803,35,487.8857142857143
Jarell Eddie,Away,-4.5,0.7071067811865476,2,42.0
Jarell Eddie,Home,11.0,,1,23.0
Jarell Martin,Away,-6.323529411764706,11.58818779001637,34,416.38235294117646
Jarell Martin,Home,-1.5142857142857142,9.014274394378223,35,373.54285714285714
Jason Terry,Away,-0.7741935483870968,8.913322154390976,31,280.64516129032256
Jason Terry,Home,1.55,8.756801867540934,20,322.6
Jaylen Brown,Away,1.4,10.204381988376653,35,572.2
Jaylen Brown,Home,4.225,9.707220416016533,40,574.4
Jayson Tatum,Away,3.341463414634146,10.746184802285788,41,552.9024390243902
Jayson Tatum,Home,4.5227272727272725,12.15689800620176,44,596.3863636363636
Jeremy Lamb,Away,1.2285714285714286,13.83322027560023,35,456.45714285714286
Jeremy Lamb,Home,2.088235294117647,15.345254220588009,34,464.6764705882353
Jerian Grant,Away,-5.03125,9.361845610017633,32,430.0625
Jerian Grant,Home,-3.0,11.19611277079999,35,425.8285714285714
Joel Bolomboy,Away,-2.3333333333333335,2.6583202716502514,6,111.5
John Henson,Away,2.142857142857143,10.911793019057697,35,521.7714285714286
John Henson,Home,2.611111111111111,10.120072777202395,36,485.5833333333333
Johnny O'Bryant III,Away,-0.5,4.669870694964938,14,156.21428571428572
Johnny O'Bryant III,Home,-3.8823529411764706,5.977900477395643,17,187.58823529411765
Jonathan Gibson,Away,5.0,,1,115.0
Jonathan Gibson,Home,-1.0,2.6457513110645907,3,274.6666666666667
Jonathan Isaac,Away,-3.642857142857143,10.594680398542128,14,330.07142857142856
Jonathan Isaac,Home,-7.222222222222222,5.585198693372013,9,312.44444444444446
Jonathon Simmons,Away,-4.1875,12.322121465857853,32,537.28125
Jonathon Simmons,Home,-3.8,11.05667219374799,25,584.12
Jordan Clarkson,Away,-2.391304347826087,9.228114800261125,23,391.7391304347826
Jordan Clarkson,Home,0.34615384615384615,12.221104066956661,26,453.9230769230769
Jordan Mickey,Away,-0.8333333333333334,4.833908011812665,6,238.16666666666666
Jordan Mickey,Home,-2.142857142857143,4.400299690093547,14,259.42857142857144
Josh Hart,Away,-4.333333333333333,9.825398797934948,27,420.51851851851853
Josh Hart,Home,1.15625,11.013508933680404,32,423.65625
Josh Richardson,Away,-1.1578947368421053,12.91662728087114,38,580.5526315789474
Josh Richardson,Home,1.1025641025641026,10.888900364458229,39,611.6923076923077
Julius Randle,Away,-1.9714285714285715,10.928876252133783,35,523.2857142857143
Julius Randle,Home,0.4,13.543472266211536,40,463.125
Julyan Stone,Away,1.8181818181818181,6.794382706591995,11,164.54545454545453
Julyan Stone,Home,3.0,7.280109889280518,9,130.88888888888889
Justin Holiday,Away,-5.34375,13.613582816318937,32,603.0625
Justin Holiday,Home,0.8787878787878788,11.778575825830918,33,590.6363636363636
Justise Winslow,Away,-0.7941176470588235,10.128805044135433,34,414.11764705882354
Justise Winslow,Home,1.5483870967741935,14.247429498398228,31,441.35483870967744
Jusuf Nurkic,Away,1.2162162162162162,11.754751131954015,37,524.4324324324324
Jusuf Nurkic,Home,2.4473684210526314,10.859539008734169,38,482.44736842105266
Kadeem Allen,Away,1.0,3.338091841585121,8,122.25
Kadeem Allen,Home,-3.2857142857142856,5.219012860502955,7,101.57142857142857
Kay Felder,Away,-6.0,7.5099933422074345,6,231.5
Kay Felder,Home,-2.0,4.203173404306164,7,114.85714285714286
Kelly Olynyk,Away,0.9444444444444444,8.09565825240187,36,430.6388888888889
Kelly Olynyk,Home,3.5,11.726648528641322,36,448.9166666666667
Kemba Walker,Away,0.7428571428571429,12.535462302047355,35,642.0571428571428
Kemba Walker,Home,3.8285714285714287,16.01008085787296,35,651.6857142857143
Kentavious Caldwell-Pope,Away,-1.3,9.210750839887199,30,625.7666666666667
Kentavious Caldwell-Pope,Home,0.6216216216216216,11.684156774004684,37,595.7297297297297
Khem Birch,Away,-0.6153846153846154,8.057485769337537,13,242.69230769230768
Khem Birch,Home,0.36363636363636365,9.51462760848466,22,264.8636363636364
Khris Middleton,Away,1.146341463414634,12.958705521018981,41,701.4634146341464
Khris Middleton,Home,1.2439024390243902,11.793600993345667,41,701.3170731707318
Kobi Simmons,Away,-8.894736842105264,13.560132483956641,19,393.4736842105263
Kobi Simmons,Home,-3.3333333333333335,10.174239603781283,12,360.3333333333333
Kris Dunn,Away,-7.913043478260869,12.22111824774216,23,574.9130434782609
Kris Dunn,Home,-1.0833333333333333,10.688948647477252,24,540.25
Kyle Kuzma,Away,-4.588235294117647,8.308876768557841,34,579.5294117647059
Kyle Kuzma,Home,0.7567567567567568,12.12299331712127,37,570.6216216216217
Kyrie Irving,Away,3.5833333333333335,10.04302339141853,24,619.1666666666666
Kyrie Irving,Home,1.9230769230769231,12.531314621931976,26,588.0
Larry Nance Jr.,Away,-3.2777777777777777,8.00592101146583,18,372.55555555555554
Larry Nance Jr.,Home,2.380952380952381,13.481380457787662,21,425.14285714285717
Lauri Markkanen,Away,-9.633333333333333,12.794080887157408,30,551.6333333333333
Lauri Markkanen,Home,-1.9090909090909092,12.610421375700627,33,564.4242424242424
Lonzo Ball,Away,-2.9565217391304346,10.346181820404547,23,678.6521739130435
Lonzo Ball,Home,2.64,15.296731677060954,25,576.72
Luke Babbitt,Away,-1.8571428571428572,6.743603671345943,7,194.14285714285714
Luke Babbitt,Home,-0.8333333333333334,4.665476038590989,6,216.16666666666666
Luol Deng,Home,-7.0,,1,195.0
Malcolm Brogdon,Away,-3.869565217391304,10.817932703811286,23,591.1304347826087
Malcolm Brogdon,Home,0.7037037037037037,10.53862790227827,27,564.8888888888889
Malik Monk,Away,-3.0357142857142856,7.890369858754184,28,244.25
Malik Monk,Home,-2.962962962962963,8.308852931484408,27,261.85185185185185
Mangok Mathiang,Home,0.6666666666666666,4.041451884327381,3,74.0
MarShon Brooks,Away,-8.25,8.65544144839919,4,533.75
MarShon Brooks,Home,12.333333333333334,10.214368964029708,3,536.6666666666666
Marc Gasol,Away,-5.125,11.53326185570492,32,582.21875
Marc Gasol,Home,-3.973684210526316,10.310023572220576,38,573.0263157894736
Marcus Morris,Away,-4.241379310344827,11.028065406089373,29,502.48275862068965
Marcus Morris,Home,2.6470588235294117,10.084138018303426,34,478.2352941176471
Marcus Paige,Away,-0.5,10.606601717798213,2,118.5
Marcus Paige,Home,3.0,8.888194417315589,3,85.66666666666667
Marcus Smart,Away,0.7692307692307693,10.629422156665685,26,547.3846153846154
Marcus Smart,Home,5.0606060606060606,9.232887528894313,33,541.0
Mario Chalmers,Away,-3.6666666666666665,11.428708790383306,27,352.81481481481484
Mario Chalmers,Home,0.8055555555555556,11.224512574703748,36,380.6388888888889
Mario Hezonja,Away,-3.193548387096774,10.387233686401494,31,408.5483870967742
Mario Hezonja,Home,-2.161290322580645,9.882971126112324,31,411.16129032258067
Marquis Teague,Away,-8.333333333333334,7.767453465154029,3,424.3333333333333
Marreese Speights,Away,1.6521739130434783,7.929282299588107,23,237.56521739130434
Marreese Speights,Home,-2.1052631578947367,7.773850303293195,19,195.57894736842104
Marshall Plumlee,Away,-1.5,3.109126351029605,4,145.5
Marshall Plumlee,Home,2.6666666666666665,6.3508529610858835,3,43.333333333333336
Marvin Williams,Away,-0.24242424242424243,10.57127683581288,33,454.3030303030303
Marvin Williams,Home,2.2857142857142856,13.149751571286608,35,505.0571428571429
Matt Williams Jr.,Home,5.666666666666667,4.932882862316247,3,48.0
Matthew Dellavedova,Away,-5.411764705882353,8.84631860952207,17,318.05882352941177
Matthew Dellavedova,Home,-1.1818181818181819,10.445488265668825,22,341.59090909090907
Maurice Harkless,Away,-1.1481481481481481,12.53826053358189,27,386.6666666666667
Maurice Harkless,Home,0.6551724137931034,7.489401378276244,29,438.62068965517244
Meyers Leonard,Away,-0.8,4.872664275615255,15,126.4
Meyers Leonard,Home,-0.06666666666666667,4.605379876787995,15,162.46666666666667
Michael Carter-Williams,Away,0.5454545454545454,6.843330244199007,22,282.1363636363636
Michael Carter-Williams,Home,-2.4761904761904763,9.362793640890775,21,277.1904761904762
Michael Kidd-Gilchrist,Away,0.03125,12.942763266309942,32,497.25
Michael Kidd-Gilchrist,Home,1.8484848484848484,11.586957139714281,33,446.1212121212121
Mike Conley,Away,-1.5,9.792854537876073,6,551.1666666666666
Mike Conley,Home,-2.8,6.648308055437865,5,469.4
Mirza Teletovic,Away,-8.75,8.73212459828649,4,336.0
Mirza Teletovic,Home,-0.75,3.3040379335998353,4,254.75
Myke Henry,Away,-2.5,6.694638288823514,12,326.5833333333333
Myke Henry,Home,0.25,7.7597864477243,8,357.375
Nicolas Batum,Away,-1.04,13.195580068088457,25,617.36
Nicolas Batum,Home,-0.7241379310344828,11.928047833704923,29,557.3103448275862
Nigel Hayes,Away,7.0,,1,265.0
Nigel Hayes,Home,1.0,,1,25.0
Nikola Mirotic,Away,3.3333333333333335,6.855654600401044,9,496.22222222222223
Nikola Mirotic,Home,2.857142857142857,10.819193364338446,14,471.5
Nikola Vucevic,Away,-0.52,12.685687473159136,25,582.8
Nikola Vucevic,Home,-1.6956521739130435,12.263896691318626,23,540.0
Noah Vonleh,Away,-0.20833333333333334,8.267164840061774,24,314.5833333333333
Noah Vonleh,Home,-1.6666666666666667,10.679792648478376,24,295.2916666666667
Okaro White,Away,-2.0,8.54400374531753,3,235.66666666666666
Okaro White,Home,-1.5,0.7071067811865476,2,225.5
Omari Johnson,Away,1.0,7.0710678118654755,2,473.0
Omari Johnson,Home,5.0,14.142135623730951,2,283.5
Omer Asik,Away,-2.0,1.4142135623730951,2,322.5
Omer Asik,Home,-14.0,,1,357.0
Pat Connaughton,Away,0.5263157894736842,9.59655580700916,38,318.89473684210526
Pat Connaughton,Home,1.641025641025641,10.032807183087368,39,343.8974358974359
Paul Zipser,Away,-3.782608695652174,6.487446070815474,23,304.17391304347825
Paul Zipser,Home,-3.12,10.059489715355015,25,248.64
Quincy Pondexter,Away,-5.333333333333333,5.8826916123540425,12,138.91666666666666
Quincy Pondexter,Home,-2.3333333333333335,6.244997998398398,9,133.88888888888889
Rashad Vaughn,Away,-1.5384615384615385,2.904461643041174,13,108.84615384615384
Rashad Vaughn,Home,0.09090909090909091,7.738921700786815,11,186.36363636363637
Robin Lopez,Away,-5.633333333333334,11.642618894073776,30,498.4
Robin Lopez,Home,-0.8275862068965517,13.142268138440189,29,494.8965517241379
Rodney McGruder,Away,-0.3333333333333333,11.236102527122116,9,238.11111111111111
Rodney McGruder,Home,0.9,4.863697724525606,10,218.3
Rodney Purvis,Away,-0.4,11.92895636675732,5,285.4
Rodney Purvis,Home,-4.888888888888889,10.658851303546323,9,332.22222222222223
Ryan Arcidiacono,Away,2.6153846153846154,7.388487232833497,13,244.15384615384616
Ryan Arcidiacono,Home,-4.0,7.745966692414834,9,209.66666666666666
Sean Kilpatrick,Away,-2.0625,7.478580524850065,16,267.375
Sean Kilpatrick,Home,-1.75,6.797392548216224,12,219.08333333333334
Semi Ojeleye,Away,-4.0,7.034608324968369,36,243.16666666666666
Semi Ojeleye,Home,-1.025,8.315840614646552,40,296.575
Shabazz Muhammad,Away,3.25,9.01981944703678,8,165.75
Shabazz Muhammad,Home,-2.5,5.431390245600108,6,151.0
Shabazz Napier,Away,0.45714285714285713,9.322152166125768,35,403.2857142857143
Shabazz Napier,Home,1.8484848484848484,9.165564672052438,33,362.42424242424244
Shane Larkin,Away,-0.12903225806451613,11.149714302719063,31,249.2258064516129
Shane Larkin,Home,0.6785714285714286,9.824585832109502,28,253.21428571428572
Shelvin Mack,Away,-0.3076923076923077,9.307069273489827,26,396.15384615384613
Shelvin Mack,Home,-1.4333333333333333,8.07586157817759,30,322.1333333333333
Sterling Brown,Away,-1.16,7.069181942299499,25,247.52
Sterling Brown,Home,0.5185185185185185,6.908024154618868,27,232.62962962962962
Terrence Ross,Away,-2.9166666666666665,14.494251734164592,12,507.9166666666667
Terrence Ross,Home,0.0,11.180339887498949,7,417.0
Terry Rozier,Away,-2.15,10.557656111282586,40,483.15
Terry Rozier,Home,4.733333333333333,10.766952806029789,45,501.75555555555553
Thomas Bryant,Away,-3.0,3.4641016151377544,3,147.66666666666666
Thomas Bryant,Home,-0.7,3.7727090178455764,10,72.8
Thon Maker,Away,-1.3055555555555556,9.260729512900758,36,317.77777777777777
Thon Maker,Home,-0.6216216216216216,9.505411766612369,37,351.94594594594594
Tony Snell,Away,0.0,11.76113618339335,38,528.6578947368421
Tony Snell,Home,-0.5405405405405406,10.764124040829628,37,486.7837837837838
Travis Wear,Away,4.571428571428571,7.892129895390362,7,253.42857142857142
Travis Wear,Home,-2.5555555555555554,6.385748020222672,9,220.77777777777777
Treveon Graham,Away,-1.6551724137931034,8.702527802183871,29,282.41379310344826
Treveon Graham,Home,-0.3076923076923077,9.319953780010847,26,293.84615384615387
Tyler Ennis,Away,-0.2,7.280832803724411,20,261.8
Tyler Ennis,Home,-0.6551724137931034,8.644882309654843,29,217.9655172413793
Tyler Johnson,Away,-0.9705882352941176,9.558386113672078,34,484.1764705882353
Tyler Johnson,Home,1.4166666666666667,12.999725271822367,36,523.8888888888889
Tyler Zeller,Away,-2.066666666666667,8.43857356485821,15,263.8
Tyler Zeller,Home,0.07692307692307693,8.371196036225832,13,297.46153846153845
Tyreke Evans,Away,-3.7142857142857144,12.75987012920922,21,551.2857142857143
Tyreke Evans,Home,3.2413793103448274,11.584025862040095,29,519.5172413793103
Udonis Haslem,Away,2.6,4.037325847637271,5,68.6
Udonis Haslem,Home,-2.25,4.713203338949605,8,89.875
Vander Blue,Away,4.75,1.5,4,155.0
Vander Blue,Home,-3.0,,1,155.0
Vincent Hunter,Away,-1.0,,1,39.0
Vincent Hunter,Home,2.3333333333333335,4.163331998932265,3,25.666666666666668
Wade Baldwin IV,Away,6.2,5.585696017507576,5,278.2
Wade Baldwin IV,Home,-3.0,5.796550698475776,6,72.5
Wayne Ellington,Away,-0.9210526315789473,9.718696328288036,38,482.9736842105263
Wayne Ellington,Home,1.8611111111111112,12.08340722473302,36,472.75
Wayne Selden,Away,-4.2,12.410824768264654,15,374.1333333333333
Wayne Selden,Home,-4.111111111111111,8.079668665956172,18,316.5
Wes Iwundu,Away,-1.565217391304348,8.414414509726864,23,300.9130434782609
Wes Iwundu,Home,-2.037037037037037,7.797837380086085,27,297.6666666666667
Willy Hernangomez,Away,2.6,7.15231120376872,10,268.7
Willy Hernangomez,Home,1.2,12.976902558006667,10,179.2
Xavier Munford,Away,-2.6666666666666665,2.3094010767585034,3,62.333333333333336
Xavier Munford,Home,-2.0,1.4142135623730951,2,5.0
Xavier Rathan-Mayes,Away,-11.0,11.0,3,460.0
Xavier Rathan-Mayes,Home,-12.5,2.1213203435596424,2,375.5
Xavier Silas,Away,1.0,,1,118.0
Zach Collins,Away,-3.129032258064516,8.293539395151187,31,282.0
Zach Collins,Home,2.7096774193548385,7.581528202972875,31,302.9032258064516
Zach LaVine,Away,-9.454545454545455,9.983622953253356,11,532.0909090909091
Zach LaVine,Home,-3.0833333333333335,14.14508159514583,12,541.75
